Timestamp,Voltage,Current,Power,Energy,Cost,Status
2026-06-12 16:31:36.860427,230,9.9,2277.0,0.2212,1.77,CRITICAL
2026-06-12 16:31:41.866501,230,3.15,724.5,0.2214,1.77,NORMAL
2026-06-12 16:31:46.872938,230,9.75,2242.5,0.2221,1.78,CRITICAL
2026-06-12 16:31:51.882662,230,2.79,641.7,0.2222,1.78,LOW
2026-06-12 16:31:56.888507,230,3.08,708.4,0.2224,1.78,NORMAL
2026-06-12 16:32:01.894227,230,0.49,112.7,0.2225,1.78,LOW
2026-06-12 16:32:06.900305,230,7.17,1649.1,0.2229,1.78,HIGH
2026-06-12 16:32:11.906372,230,6.98,1605.4,0.2234,1.79,HIGH
2026-06-12 16:32:16.913692,230,3.95,908.5,0.2236,1.79,NORMAL
2026-06-12 16:32:21.928091,230,7.82,1798.6,0.2241,1.79,HIGH
2026-06-12 16:32:26.946669,230,2.85,655.5,0.2243,1.79,LOW
2026-06-12 16:32:31.954827,230,2.03,466.9,0.2244,1.8,LOW
2026-06-12 16:32:36.963711,230,5.52,1269.6,0.2248,1.8,NORMAL
2026-06-12 16:32:41.972684,230,2.9,667.0,0.225,1.8,LOW
2026-06-12 16:32:46.978823,230,3.44,791.2,0.2252,1.8,NORMAL
2026-06-12 16:32:51.986555,230,8.84,2033.2,0.2258,1.81,HIGH
2026-06-12 16:32:56.994952,230,9.47,2178.1,0.2264,1.81,HIGH
2026-06-12 16:33:02.001339,230,8.73,2007.9,0.2269,1.82,HIGH
2026-06-12 16:33:07.006931,230,2.55,586.5,0.2271,1.82,LOW
2026-06-12 16:33:12.015907,230,6.03,1386.9,0.2275,1.82,NORMAL
2026-06-12 16:33:17.023986,230,1.5,345.0,0.2276,1.82,LOW
2026-06-12 16:33:22.031957,230,5.65,1299.5,0.2279,1.82,NORMAL
2026-06-12 16:33:27.040793,230,8.87,2040.1,0.2285,1.83,HIGH
2026-06-12 16:33:32.047958,230,2.49,572.7,0.2286,1.83,LOW
2026-06-12 16:33:37.057355,230,2.13,489.9,0.2288,1.83,LOW
2026-06-12 16:33:42.067951,230,5.6,1288.0,0.2291,1.83,NORMAL
2026-06-12 16:33:47.083753,230,7.53,1731.9,0.2296,1.84,HIGH
2026-06-12 16:33:52.091709,230,1.98,455.4,0.2297,1.84,LOW
2026-06-12 16:33:57.097982,230,4.81,1106.3,0.2301,1.84,NORMAL
2026-06-12 16:34:02.102691,230,7.47,1718.1,0.2305,1.84,HIGH
2026-06-12 16:34:07.109833,230,2.85,655.5,0.2307,1.85,LOW
2026-06-12 16:34:12.117259,230,6.84,1573.2,0.2311,1.85,HIGH
2026-06-12 16:34:17.125523,230,5.97,1373.1,0.2315,1.85,NORMAL
2026-06-12 16:34:22.133360,230,2.97,683.1,0.2317,1.85,LOW
2026-06-12 16:34:27.140354,230,6.07,1396.1,0.2321,1.86,NORMAL
2026-06-12 16:34:32.149919,230,6.82,1568.6,0.2325,1.86,HIGH
2026-06-12 16:34:37.157854,230,8.78,2019.4,0.2331,1.86,HIGH
2026-06-12 16:34:42.165461,230,7.64,1757.2,0.2336,1.87,HIGH
2026-06-12 16:34:47.173818,230,9.92,2281.6,0.2342,1.87,CRITICAL
2026-06-12 16:34:52.180934,230,1.17,269.1,0.2343,1.87,LOW
2026-06-12 16:34:57.189548,230,9.07,2086.1,0.2349,1.88,HIGH
2026-06-12 16:35:02.195268,230,8.06,1853.8,0.2354,1.88,HIGH
2026-06-12 16:35:07.203896,230,5.61,1290.3,0.2358,1.89,NORMAL
2026-06-12 16:35:12.210813,230,0.24,55.2,0.2358,1.89,LOW
2026-06-12 16:35:17.235451,230,0.44,101.2,0.2358,1.89,LOW
2026-06-12 16:35:22.244651,230,3.16,726.8,0.236,1.89,NORMAL
2026-06-12 16:35:27.251956,230,7.22,1660.6,0.2365,1.89,HIGH
2026-06-12 16:35:32.259760,230,7.74,1780.2,0.237,1.9,HIGH
2026-06-12 16:35:37.267792,230,6.15,1414.5,0.2373,1.9,NORMAL
2026-06-12 16:35:42.284728,230,5.37,1235.1,0.2377,1.9,NORMAL
2026-06-12 16:35:47.292643,230,4.77,1097.1,0.238,1.9,NORMAL
2026-06-12 16:35:52.305542,230,8.71,2003.3,0.2386,1.91,HIGH
2026-06-12 16:35:57.313306,230,2.99,687.7,0.2387,1.91,LOW
2026-06-12 16:36:02.321196,230,6.77,1557.1,0.2392,1.91,HIGH
2026-06-12 16:36:07.329494,230,2.99,687.7,0.2394,1.91,LOW
2026-06-12 16:36:12.336797,230,0.91,209.3,0.2394,1.92,LOW
2026-06-12 16:36:17.344612,230,0.32,73.6,0.2394,1.92,LOW
2026-06-12 16:36:22.351776,230,7.39,1699.7,0.2399,1.92,HIGH
2026-06-12 16:36:27.358217,230,2.83,650.9,0.2401,1.92,LOW
2026-06-12 16:36:32.365967,230,6.82,1568.6,0.2405,1.92,HIGH
2026-06-12 16:36:37.375569,230,5.99,1377.7,0.2409,1.93,NORMAL
2026-06-12 16:36:42.381330,230,3.82,878.6,0.2412,1.93,NORMAL
2026-06-12 16:36:47.391141,230,1.77,407.1,0.2413,1.93,LOW
2026-06-12 16:36:52.395611,230,8.81,2026.3,0.2418,1.93,HIGH
2026-06-12 16:36:57.401890,230,0.28,64.4,0.2419,1.93,LOW
2026-06-12 16:37:02.406548,230,0.79,181.7,0.2419,1.94,LOW
2026-06-12 16:37:07.412395,230,0.3,69.0,0.2419,1.94,LOW
2026-06-12 16:37:12.418961,230,5.69,1308.7,0.2423,1.94,NORMAL
2026-06-12 16:37:17.423450,230,0.15,34.5,0.2423,1.94,LOW
2026-06-12 16:37:22.426337,230,4.34,998.2,0.2426,1.94,NORMAL
2026-06-12 16:37:27.439351,230,3.32,763.6,0.2428,1.94,NORMAL
2026-06-12 16:37:32.444220,230,5.45,1253.5,0.2431,1.95,NORMAL
2026-06-12 16:37:37.450710,230,7.14,1642.2,0.2436,1.95,HIGH
2026-06-12 16:37:42.453858,230,7.61,1750.3,0.2441,1.95,HIGH
2026-06-12 16:37:47.458536,230,7.46,1715.8,0.2446,1.96,HIGH
2026-06-12 16:37:52.464707,230,8.42,1936.6,0.2451,1.96,HIGH
2026-06-12 16:37:57.500226,230,5.78,1329.4,0.2455,1.96,NORMAL
2026-06-12 16:38:02.506864,230,5.75,1322.5,0.2458,1.97,NORMAL
2026-06-12 16:38:07.516490,230,6.53,1501.9,0.2462,1.97,HIGH
2026-06-12 16:38:12.523071,230,9.47,2178.1,0.2469,1.97,HIGH
2026-06-12 16:38:17.527540,230,0.86,197.8,0.2469,1.98,LOW
2026-06-12 16:38:22.533299,230,1.29,296.7,0.247,1.98,LOW
2026-06-12 16:38:27.539981,230,6.2,1426.0,0.2474,1.98,NORMAL
2026-06-12 16:38:32.546191,230,8.36,1922.8,0.2479,1.98,HIGH
2026-06-12 16:38:37.549353,230,7.36,1692.8,0.2484,1.99,HIGH
2026-06-12 16:38:42.556969,230,2.6,598.0,0.2486,1.99,LOW
2026-06-12 16:38:47.564770,230,1.75,402.5,0.2487,1.99,LOW
2026-06-12 16:38:52.572960,230,5.28,1214.4,0.249,1.99,NORMAL
2026-06-12 16:38:57.579921,230,0.36,82.8,0.249,1.99,LOW
2026-06-12 16:39:02.587661,230,0.78,179.4,0.2491,1.99,LOW
2026-06-12 16:39:07.594259,230,8.94,2056.2,0.2496,2.0,HIGH
2026-06-12 16:39:12.599872,230,6.1,1403.0,0.25,2.0,NORMAL
2026-06-12 16:39:17.627697,230,8.39,1929.7,0.2506,2.0,HIGH
2026-06-12 16:39:22.676963,230,4.11,945.3,0.2508,2.01,NORMAL
2026-06-12 16:39:27.682737,230,4.05,931.5,0.2511,2.01,NORMAL
2026-06-12 16:39:32.689218,230,1.95,448.5,0.2512,2.01,LOW
2026-06-12 16:39:37.696495,230,1.28,294.4,0.2513,2.01,LOW
2026-06-12 16:39:42.704473,230,3.18,731.4,0.2515,2.01,NORMAL
2026-06-12 16:39:47.711781,230,0.17,39.1,0.2515,2.01,LOW
2026-06-12 16:39:52.717660,230,3.17,729.1,0.2517,2.01,NORMAL
2026-06-12 16:39:57.725262,230,4.64,1067.2,0.252,2.02,NORMAL
2026-06-12 16:40:02.731341,230,8.47,1948.1,0.2526,2.02,HIGH
2026-06-12 16:40:07.738155,230,3.61,830.3,0.2528,2.02,NORMAL
2026-06-12 16:40:12.744902,230,8.05,1851.5,0.2533,2.03,HIGH
2026-06-12 16:40:17.752316,230,5.99,1377.7,0.2537,2.03,NORMAL
2026-06-12 16:40:22.763390,230,1.84,423.2,0.2538,2.03,LOW
2026-06-12 16:40:27.770189,230,5.08,1168.4,0.2541,2.03,NORMAL
2026-06-12 16:40:32.779174,230,4.81,1106.3,0.2544,2.04,NORMAL
2026-06-12 16:40:37.785176,230,4.47,1028.1,0.2547,2.04,NORMAL
2026-06-12 16:40:42.792153,230,3.07,706.1,0.2549,2.04,NORMAL
2026-06-12 16:40:47.798444,230,7.69,1768.7,0.2554,2.04,HIGH
2026-06-12 16:40:52.805817,230,8.94,2056.2,0.256,2.05,HIGH
2026-06-12 16:40:57.812332,230,7.05,1621.5,0.2564,2.05,HIGH
2026-06-12 16:41:02.823953,230,6.52,1499.6,0.2568,2.05,NORMAL
2026-06-12 16:41:07.845334,230,5.71,1313.3,0.2572,2.06,NORMAL
2026-06-12 16:41:12.852198,230,2.71,623.3,0.2574,2.06,LOW
2026-06-12 16:41:17.859804,230,4.52,1039.6,0.2577,2.06,NORMAL
2026-06-12 16:41:22.867627,230,6.18,1421.4,0.2581,2.06,NORMAL
2026-06-12 16:41:27.874729,230,6.04,1389.2,0.2585,2.07,NORMAL
2026-06-12 16:41:32.881387,230,8.98,2065.4,0.259,2.07,HIGH
2026-06-12 16:41:37.889411,230,9.44,2171.2,0.2596,2.08,HIGH
2026-06-12 16:41:42.897493,230,9.45,2173.5,0.2602,2.08,HIGH
2026-06-12 16:41:47.906123,230,9.43,2168.9,0.2608,2.09,HIGH
2026-06-12 16:41:52.916074,230,6.33,1455.9,0.2612,2.09,NORMAL
2026-06-12 16:41:57.922312,230,9.46,2175.8,0.2618,2.09,HIGH
2026-06-12 16:42:02.928602,230,0.13,29.9,0.2619,2.09,LOW
2026-06-12 16:42:07.934348,230,3.85,885.5,0.2621,2.1,NORMAL
2026-06-12 16:42:12.940559,230,7.33,1685.9,0.2626,2.1,HIGH
2026-06-12 16:42:17.949320,230,5.25,1207.5,0.2629,2.1,NORMAL
2026-06-12 16:42:22.961178,230,6.25,1437.5,0.2633,2.11,NORMAL
2026-06-12 16:42:27.969219,230,5.74,1320.2,0.2637,2.11,NORMAL
2026-06-12 16:42:32.977494,230,7.87,1810.1,0.2642,2.11,HIGH
2026-06-12 16:42:37.981154,230,7.9,1817.0,0.2647,2.12,HIGH
2026-06-12 16:42:43.147237,230,2.75,632.5,0.2649,2.12,LOW
2026-06-12 16:42:48.155086,230,1.51,347.3,0.2649,2.12,LOW
2026-06-12 16:42:53.163283,230,1.63,374.9,0.2651,2.12,LOW
2026-06-12 16:42:58.168929,230,7.61,1750.3,0.2655,2.12,HIGH
2026-06-12 16:43:03.177892,230,6.0,1380.0,0.2659,2.13,NORMAL
2026-06-12 16:43:08.185377,230,5.04,1159.2,0.2662,2.13,NORMAL
2026-06-12 16:43:13.193786,230,6.64,1527.2,0.2667,2.13,HIGH
2026-06-12 16:43:18.201620,230,9.18,2111.4,0.2673,2.14,HIGH
2026-06-12 16:43:23.208533,230,3.49,802.7,0.2675,2.14,NORMAL
2026-06-12 16:43:28.214989,230,9.04,2079.2,0.2681,2.14,HIGH
2026-06-12 16:43:33.230854,230,0.44,101.2,0.2681,2.14,LOW
2026-06-12 16:43:38.238392,230,3.0,690.0,0.2683,2.15,LOW
2026-06-12 16:43:43.245716,230,6.88,1582.4,0.2687,2.15,HIGH
2026-06-12 16:43:48.253146,230,5.32,1223.6,0.2691,2.15,NORMAL
2026-06-12 16:43:53.262240,230,1.39,319.7,0.2691,2.15,LOW
2026-06-12 16:43:58.271457,230,4.17,959.1,0.2694,2.16,NORMAL
2026-06-12 16:44:03.285480,230,7.34,1688.2,0.2699,2.16,HIGH
2026-06-12 16:44:08.293210,230,7.47,1718.1,0.2704,2.16,HIGH
2026-06-12 16:44:13.301625,230,3.28,754.4,0.2706,2.16,NORMAL
2026-06-12 16:44:18.309748,230,6.52,1499.6,0.271,2.17,NORMAL
2026-06-12 16:44:23.315872,230,9.58,2203.4,0.2716,2.17,CRITICAL
2026-06-12 16:44:28.323087,230,3.34,768.2,0.2718,2.17,NORMAL
2026-06-12 16:44:33.333384,230,0.7,161.0,0.2719,2.17,LOW
2026-06-12 16:44:38.340227,230,3.51,807.3,0.2721,2.18,NORMAL
2026-06-12 16:44:43.347480,230,2.46,565.8,0.2722,2.18,LOW
2026-06-12 16:44:48.355108,230,3.71,853.3,0.2725,2.18,NORMAL
2026-06-12 16:44:53.363837,230,0.42,96.6,0.2725,2.18,LOW
2026-06-12 16:44:58.369693,230,6.42,1476.6,0.2729,2.18,NORMAL
2026-06-12 16:45:03.377506,230,3.83,880.9,0.2732,2.19,NORMAL
2026-06-12 16:45:08.384566,230,7.1,1633.0,0.2736,2.19,HIGH
2026-06-12 16:45:13.390191,230,1.23,282.9,0.2737,2.19,LOW
2026-06-12 16:45:18.398873,230,2.14,492.2,0.2738,2.19,LOW
2026-06-12 16:45:23.404872,230,3.19,733.7,0.274,2.19,NORMAL
2026-06-12 16:45:28.413691,230,3.53,811.9,0.2743,2.19,NORMAL
2026-06-12 16:45:33.420160,230,6.89,1584.7,0.2747,2.2,HIGH
2026-06-12 16:45:38.427184,230,6.46,1485.8,0.2751,2.2,NORMAL
2026-06-12 16:45:43.434327,230,9.67,2224.1,0.2757,2.21,CRITICAL
2026-06-12 16:45:48.444913,230,9.39,2159.7,0.2763,2.21,HIGH
2026-06-12 16:45:53.451575,230,8.75,2012.5,0.2769,2.22,HIGH
2026-06-12 16:45:58.461978,230,1.55,356.5,0.277,2.22,LOW
2026-06-12 16:46:03.469050,230,4.47,1028.1,0.2773,2.22,NORMAL
2026-06-12 16:46:08.477738,230,1.43,328.9,0.2774,2.22,LOW
2026-06-12 16:46:13.484769,230,9.9,2277.0,0.278,2.22,CRITICAL
2026-06-12 16:46:18.491603,230,8.51,1957.3,0.2785,2.23,HIGH
2026-06-12 16:46:23.499107,230,8.79,2021.7,0.2791,2.23,HIGH
2026-06-12 16:46:28.508694,230,5.27,1212.1,0.2794,2.24,NORMAL
2026-06-12 16:46:33.516693,230,8.53,1961.9,0.28,2.24,HIGH
2026-06-12 16:46:38.524781,230,0.17,39.1,0.28,2.24,LOW
2026-06-12 16:46:43.532579,230,5.47,1258.1,0.2803,2.24,NORMAL
2026-06-12 16:46:48.540729,230,1.76,404.8,0.2804,2.24,LOW
2026-06-12 16:46:53.549822,230,2.74,630.2,0.2806,2.24,LOW
2026-06-12 16:46:58.559318,230,1.91,439.3,0.2807,2.25,LOW
2026-06-12 16:47:03.569700,230,8.17,1879.1,0.2813,2.25,HIGH
2026-06-12 16:47:08.578649,230,4.98,1145.4,0.2816,2.25,NORMAL
2026-06-12 16:47:13.587829,230,4.17,959.1,0.2819,2.25,NORMAL
2026-06-12 16:47:18.603275,230,1.13,259.9,0.2819,2.26,LOW
2026-06-12 16:47:23.610760,230,0.78,179.4,0.282,2.26,LOW
2026-06-12 16:47:28.619065,230,5.43,1248.9,0.2823,2.26,NORMAL
2026-06-12 16:47:33.626795,230,1.71,393.3,0.2824,2.26,LOW
2026-06-12 16:47:38.634415,230,4.23,972.9,0.2827,2.26,NORMAL
2026-06-12 16:47:43.642133,230,8.67,1994.1,0.2833,2.27,HIGH
2026-06-12 16:47:48.693087,230,6.97,1603.1,0.2837,2.27,HIGH
2026-06-12 16:47:53.702369,230,2.46,565.8,0.2839,2.27,LOW
2026-06-12 16:47:58.709781,230,7.26,1669.8,0.2843,2.27,HIGH
2026-06-12 16:48:03.716972,230,1.79,411.7,0.2844,2.28,LOW
2026-06-12 16:48:08.734313,230,8.4,1932.0,0.285,2.28,HIGH
2026-06-12 16:48:13.740839,230,9.21,2118.3,0.2856,2.28,HIGH
2026-06-12 16:48:18.747989,230,6.46,1485.8,0.286,2.29,NORMAL
2026-06-12 16:48:23.761368,230,6.87,1580.1,0.2864,2.29,HIGH
2026-06-12 16:48:28.768589,230,3.37,775.1,0.2866,2.29,NORMAL
2026-06-12 16:48:33.952092,230,3.94,906.2,0.2869,2.3,NORMAL
2026-06-12 16:48:38.960052,230,2.35,540.5,0.287,2.3,LOW
2026-06-12 16:48:43.967789,230,6.5,1495.0,0.2874,2.3,NORMAL
2026-06-12 16:48:48.976437,230,5.98,1375.4,0.2878,2.3,NORMAL
2026-06-12 16:48:53.984610,230,5.62,1292.6,0.2882,2.31,NORMAL
2026-06-12 16:48:58.992577,230,7.9,1817.0,0.2887,2.31,HIGH
2026-06-12 16:49:04.000598,230,0.34,78.2,0.2887,2.31,LOW
2026-06-12 16:49:09.008432,230,7.16,1646.8,0.2892,2.31,HIGH
2026-06-12 16:49:14.018390,230,0.08,18.4,0.2892,2.31,LOW
2026-06-12 16:49:19.025034,230,7.72,1775.6,0.2897,2.32,HIGH
2026-06-12 16:49:24.032858,230,8.13,1869.9,0.2902,2.32,HIGH
2026-06-12 16:49:29.040230,230,9.97,2293.1,0.2908,2.33,CRITICAL
2026-06-12 16:49:34.047378,230,9.04,2079.2,0.2914,2.33,HIGH
2026-06-12 16:49:39.055526,230,5.15,1184.5,0.2917,2.33,NORMAL
2026-06-12 16:49:44.069020,230,9.49,2182.7,0.2923,2.34,HIGH
2026-06-12 16:49:49.077330,230,4.74,1090.2,0.2926,2.34,NORMAL
2026-06-12 16:49:54.086605,230,0.3,69.0,0.2927,2.34,LOW
2026-06-12 16:49:59.094847,230,8.72,2005.6,0.2932,2.35,HIGH
2026-06-12 16:50:04.104147,230,8.04,1849.2,0.2937,2.35,HIGH
2026-06-12 16:50:16.172357,230,1.62,372.6,0.2938,2.35,LOW
2026-06-12 16:50:21.179055,230,7.54,1734.2,0.2943,2.35,HIGH
2026-06-12 16:50:26.454950,230,3.41,784.3,0.2945,2.36,NORMAL
2026-06-12 16:50:31.545410,230,7.5,1725.0,0.295,2.36,HIGH
2026-06-12 16:50:36.565279,230,5.25,1207.5,0.2953,2.36,NORMAL
2026-06-12 16:50:41.579444,230,8.67,1994.1,0.2959,2.37,HIGH
2026-06-12 16:50:46.587780,230,7.45,1713.5,0.2964,2.37,HIGH
2026-06-12 16:50:51.594956,230,1.82,418.6,0.2965,2.37,LOW
2026-06-12 16:50:56.606610,230,2.87,660.1,0.2967,2.37,LOW
2026-06-12 16:51:01.613302,230,3.87,890.1,0.2969,2.38,NORMAL
2026-06-12 16:51:06.622131,230,0.17,39.1,0.2969,2.38,LOW
2026-06-12 16:51:11.629802,230,1.39,319.7,0.297,2.38,LOW
2026-06-12 16:51:16.638601,230,3.29,756.7,0.2972,2.38,NORMAL
2026-06-12 16:51:21.647082,230,5.83,1340.9,0.2976,2.38,NORMAL
2026-06-12 16:51:26.655820,230,1.5,345.0,0.2977,2.38,LOW
2026-06-12 16:51:31.662625,230,1.16,266.8,0.2978,2.38,LOW
2026-06-12 16:51:36.668489,230,3.34,768.2,0.298,2.38,NORMAL
2026-06-12 16:51:41.676685,230,1.13,259.9,0.2981,2.38,LOW
2026-06-12 16:51:46.687029,230,8.78,2019.4,0.2986,2.39,HIGH
2026-06-12 16:51:51.696467,230,8.05,1851.5,0.2991,2.39,HIGH
2026-06-12 16:51:56.704192,230,9.36,2152.8,0.2997,2.4,HIGH
2026-06-12 16:52:01.713911,230,7.96,1830.8,0.3002,2.4,HIGH
2026-06-12 16:52:06.721074,230,7.54,1734.2,0.3007,2.41,HIGH
2026-06-12 16:52:11.727430,230,6.08,1398.4,0.3011,2.41,NORMAL
2026-06-12 16:52:16.735245,230,6.19,1423.7,0.3015,2.41,NORMAL
2026-06-12 16:52:21.745339,230,4.66,1071.8,0.3018,2.41,NORMAL
2026-06-12 16:52:26.751351,230,5.57,1281.1,0.3022,2.42,NORMAL
2026-06-12 16:52:31.759001,230,2.34,538.2,0.3023,2.42,LOW
2026-06-12 16:52:36.767140,230,4.92,1131.6,0.3026,2.42,NORMAL
2026-06-12 16:52:41.775123,230,0.22,50.6,0.3026,2.42,LOW
2026-06-12 16:52:46.783519,230,5.16,1186.8,0.303,2.42,NORMAL
2026-06-12 16:52:51.792097,230,4.37,1005.1,0.3032,2.43,NORMAL
2026-06-12 16:52:56.800510,230,9.27,2132.1,0.3038,2.43,HIGH
2026-06-12 16:53:01.810593,230,6.75,1552.5,0.3043,2.43,HIGH
2026-06-12 16:53:06.818752,230,4.96,1140.8,0.3046,2.44,NORMAL
2026-06-12 16:53:11.826917,230,0.37,85.1,0.3046,2.44,LOW
2026-06-12 16:53:16.834545,230,5.16,1186.8,0.3049,2.44,NORMAL
2026-06-12 16:53:21.842963,230,8.67,1994.1,0.3055,2.44,HIGH
2026-06-12 16:53:26.849299,230,0.69,158.7,0.3055,2.44,LOW
2026-06-12 16:53:31.855522,230,6.38,1467.4,0.3059,2.45,NORMAL
2026-06-12 16:53:36.862963,230,7.91,1819.3,0.3065,2.45,HIGH
2026-06-12 16:53:41.869271,230,9.47,2178.1,0.3071,2.46,HIGH
2026-06-12 16:53:46.878232,230,1.5,345.0,0.3072,2.46,LOW
2026-06-12 16:53:51.885266,230,1.14,262.2,0.3072,2.46,LOW
2026-06-12 16:53:56.891934,230,7.68,1766.4,0.3077,2.46,HIGH
2026-06-12 16:54:01.898825,230,3.78,869.4,0.308,2.46,NORMAL
2026-06-12 16:54:06.905093,230,5.61,1290.3,0.3083,2.47,NORMAL
2026-06-12 16:54:11.913171,230,4.4,1012.0,0.3086,2.47,NORMAL
2026-06-12 16:54:16.919868,230,5.77,1327.1,0.309,2.47,NORMAL
2026-06-12 16:54:21.928074,230,6.67,1534.1,0.3094,2.48,HIGH
2026-06-12 16:54:26.934488,230,8.98,2065.4,0.31,2.48,HIGH
2026-06-12 16:54:31.941543,230,4.25,977.5,0.3102,2.48,NORMAL
2026-06-12 16:54:36.948433,230,6.8,1564.0,0.3107,2.49,HIGH
2026-06-12 16:54:41.955901,230,9.7,2231.0,0.3113,2.49,CRITICAL
2026-06-12 16:54:46.964414,230,4.62,1062.6,0.3116,2.49,NORMAL
2026-06-12 16:54:51.970548,230,4.42,1016.6,0.3119,2.49,NORMAL
2026-06-12 16:54:56.978600,230,5.61,1290.3,0.3122,2.5,NORMAL
2026-06-12 16:55:01.986871,230,3.97,913.1,0.3125,2.5,NORMAL
2026-06-12 16:55:06.994544,230,6.19,1423.7,0.3129,2.5,NORMAL
2026-06-12 16:55:12.000988,230,7.24,1665.2,0.3133,2.51,HIGH
2026-06-12 16:55:17.006934,230,8.47,1948.1,0.3139,2.51,HIGH
2026-06-12 16:55:22.014437,230,2.52,579.6,0.314,2.51,LOW
2026-06-12 16:55:27.020779,230,0.54,124.2,0.3141,2.51,LOW
2026-06-12 16:55:32.028239,230,5.74,1320.2,0.3144,2.52,NORMAL
2026-06-12 16:55:37.034162,230,8.72,2005.6,0.315,2.52,HIGH
2026-06-12 16:55:42.040120,230,6.14,1412.2,0.3154,2.52,NORMAL
2026-06-12 16:55:47.048198,230,4.94,1136.2,0.3157,2.53,NORMAL
2026-06-12 16:55:52.056268,230,6.53,1501.9,0.3161,2.53,HIGH
2026-06-12 16:55:57.064906,230,0.75,172.5,0.3162,2.53,LOW
2026-06-12 16:56:02.073064,230,8.98,2065.4,0.3167,2.53,HIGH
2026-06-12 16:56:07.081937,230,6.99,1607.7,0.3172,2.54,HIGH
2026-06-12 16:56:12.090085,230,6.7,1541.0,0.3176,2.54,HIGH
2026-06-12 16:56:17.097842,230,5.83,1340.9,0.318,2.54,NORMAL
2026-06-12 16:56:22.103962,230,2.49,572.7,0.3182,2.55,LOW
2026-06-12 16:56:27.494434,230,7.55,1736.5,0.3186,2.55,HIGH
2026-06-12 16:56:32.500751,230,5.91,1359.3,0.319,2.55,NORMAL
2026-06-12 16:56:37.506567,230,0.68,156.4,0.3191,2.55,LOW
2026-06-12 16:56:42.513849,230,2.02,464.6,0.3192,2.55,LOW
2026-06-12 16:56:47.521530,230,4.79,1101.7,0.3195,2.56,NORMAL
2026-06-12 16:56:52.529799,230,9.86,2267.8,0.3201,2.56,CRITICAL
2026-06-12 16:56:57.567973,230,4.92,1131.6,0.3204,2.56,NORMAL
2026-06-12 16:57:02.574668,230,5.41,1244.3,0.3208,2.57,NORMAL
2026-06-12 16:57:07.582490,230,1.66,381.8,0.3209,2.57,LOW
2026-06-12 16:57:12.588863,230,6.78,1559.4,0.3213,2.57,HIGH
2026-06-12 16:57:17.595220,230,7.81,1796.3,0.3218,2.57,HIGH
2026-06-12 16:57:22.602039,230,9.08,2088.4,0.3224,2.58,HIGH
2026-06-12 16:57:27.613289,230,4.29,986.7,0.3227,2.58,NORMAL
2026-06-12 16:57:32.619338,230,5.18,1191.4,0.323,2.58,NORMAL
2026-06-12 16:57:37.625445,230,9.13,2099.9,0.3236,2.59,HIGH
2026-06-12 16:57:42.632079,230,2.01,462.3,0.3237,2.59,LOW
2026-06-12 16:57:47.640238,230,4.36,1002.8,0.324,2.59,NORMAL
2026-06-12 16:57:52.644997,230,3.1,713.0,0.3242,2.59,NORMAL
2026-06-12 16:57:57.652292,230,4.23,972.9,0.3245,2.6,NORMAL
2026-06-12 16:58:02.656981,230,5.75,1322.5,0.3248,2.6,NORMAL
2026-06-12 16:58:07.662171,230,3.54,814.2,0.3251,2.6,NORMAL
2026-06-12 16:58:12.667886,230,6.47,1488.1,0.3255,2.6,NORMAL
2026-06-12 16:58:17.672989,230,8.5,1955.0,0.326,2.61,HIGH
2026-06-12 16:58:22.677837,230,6.69,1538.7,0.3264,2.61,HIGH
2026-06-12 16:58:27.683658,230,6.68,1536.4,0.3269,2.61,HIGH
2026-06-12 16:58:32.689391,230,4.15,954.5,0.3271,2.62,NORMAL
2026-06-12 16:58:37.694808,230,2.91,669.3,0.3273,2.62,LOW
2026-06-12 16:58:42.701821,230,4.45,1023.5,0.3276,2.62,NORMAL
2026-06-12 16:58:47.708038,230,0.23,52.9,0.3276,2.62,LOW
2026-06-12 16:58:52.713337,230,3.37,775.1,0.3278,2.62,NORMAL
2026-06-12 16:58:57.719240,230,7.01,1612.3,0.3283,2.63,HIGH
2026-06-12 16:59:02.726761,230,6.81,1566.3,0.3287,2.63,HIGH
2026-06-12 16:59:07.734038,230,2.47,568.1,0.3289,2.63,LOW
2026-06-12 16:59:12.739616,230,2.5,575.0,0.329,2.63,LOW
2026-06-12 16:59:17.745074,230,6.4,1472.0,0.3294,2.64,NORMAL
2026-06-12 16:59:22.750116,230,5.01,1152.3,0.3298,2.64,NORMAL
2026-06-12 16:59:27.755115,230,9.43,2168.9,0.3304,2.64,HIGH
2026-06-12 16:59:32.763711,230,9.13,2099.9,0.3309,2.65,HIGH
2026-06-12 16:59:37.770574,230,8.38,1927.4,0.3315,2.65,HIGH
2026-06-12 16:59:42.778924,230,3.48,800.4,0.3317,2.65,NORMAL
2026-06-12 16:59:47.785969,230,9.9,2277.0,0.3323,2.66,CRITICAL
2026-06-12 16:59:52.793417,230,5.28,1214.4,0.3327,2.66,NORMAL
2026-06-12 16:59:57.800311,230,3.35,770.5,0.3329,2.66,NORMAL
2026-06-12 17:00:02.807995,230,2.95,678.5,0.3331,2.66,LOW
2026-06-12 17:00:07.814685,230,0.34,78.2,0.3331,2.66,LOW
2026-06-12 17:00:12.821756,230,0.98,225.4,0.3332,2.67,LOW
2026-06-12 17:00:17.828312,230,5.64,1297.2,0.3335,2.67,NORMAL
